,RDSA.AS,RDSA.AS,RDSA.AS,RDSA.AS,RDSA.AS,CL=F,CL=F,CL=F,CL=F,CL=F,CL=F,^AEX,^AEX,^AEX,^AEX,^AEX
,Open,High,Low,Close,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,
1997-05-06,,,,,,,,,,,,356.8770751953125,357.04498291015625,353.22412109375,354.74884033203125,0.0
1997-05-07,,,,,,,,,,,,353.9002685546875,354.0500183105469,351.35455322265625,352.1304931640625,0.0
1997-05-09,,,,,,,,,,,,352.1350402832031,355.080078125,352.0760498046875,354.3177490234375,0.0
1997-05-12,,,,,,,,,,,,355.5021057128906,357.6167297363281,354.46295166015625,357.6167297363281,0.0
1997-05-13,,,,,,,,,,,,359.3910217285156,359.7177429199219,355.5792541503906,356.6864929199219,0.0
1997-05-14,,,,,,,,,,,,357.8935546875,362.8261413574219,357.3535461425781,361.6009521484375,0.0
1997-05-15,,,,,,,,,,,,359.7676696777344,361.26513671875,358.53790283203125,360.7659912109375,0.0
1997-05-16,,,,,,,,,,,,363.60211181640625,363.60211181640625,359.74951171875,360.43927001953125,0.0
1997-05-20,,,,,,,,,,,,359.3819580078125,361.4148864746094,355.9740295410156,357.3308410644531,0.0
1997-05-21,,,,,,,,,,,,360.75689697265625,365.7530517578125,360.3439636230469,364.8091735839844,0.0
1997-05-22,,,,,,,,,,,,364.88177490234375,366.6470031738281,362.8851623535156,363.406982421875,0.0
1997-05-23,,,,,,,,,,,,363.91070556640625,365.28564453125,363.1483459472656,364.8227844238281,0.0
1997-05-26,,,,,,,,,,,,365.9436340332031,368.8659973144531,365.6260070800781,368.55743408203125,0.0
1997-05-27,,,,,,,,,,,,368.82061767578125,369.0701904296875,365.7348937988281,365.8074951171875,0.0
1997-05-28,,,,,,,,,,,,368.4349060058594,369.91424560546875,364.6730651855469,365.27203369140625,0.0
1997-05-29,,,,,,,,,,,,363.9606018066406,366.9873352050781,362.45404052734375,365.1222839355469,0.0
1997-05-30,,,,,,,,,,,,363.9969177246094,364.6095275878906,357.607666015625,358.92816162109375,0.0
1997-06-02,,,,,,,,,,,,360.1397705078125,367.581787109375,360.1352233886719,366.42010498046875,0.0
1997-06-03,,,,,,,,,,,,367.8767395019531,368.5211181640625,365.2085266113281,368.4666748046875,0.0
1997-06-04,,,,,,,,,,,,369.5421447753906,371.29827880859375,368.6844787597656,370.7945861816406,0.0
1997-06-05,,,,,,,,,,,,370.4043273925781,373.3221435546875,370.009521484375,372.4145812988281,0.0
1997-06-06,,,,,,,,,,,,373.8212890625,374.9693603515625,371.9381103515625,374.1117248535156,0.0
1997-06-09,,,,,,,,,,,,377.27911376953125,378.6495361328125,375.2370910644531,376.33526611328125,0.0
1997-06-10,,,,,,,,,,,,376.54852294921875,377.7510681152344,375.11004638671875,376.98870849609375,0.0
1997-06-11,,,,,,,,,,,,377.1929016113281,377.3608093261719,374.5700378417969,375.34600830078125,0.0
1997-06-12,,,,,,,,,,,,376.1219787597656,381.07275390625,375.5320739746094,380.8866882324219,0.0
1997-06-13,,,,,,,,,,,,384.8164367675781,385.0251770019531,382.21173095703125,383.9406433105469,0.0
1997-06-16,,,,,,,,,,,,384.9344177246094,386.02349853515625,383.9996337890625,385.71038818359375,0.0
1997-06-17,,,,,,,,,,,,388.4330749511719,388.4330749511719,383.3280334472656,384.4216613769531,0.0
1997-06-18,,,,,,,,,,,,384.575927734375,385.8238525390625,380.9910583496094,385.32012939453125,0.0
1997-06-19,,,,,,,,,,,,385.16131591796875,390.72015380859375,384.4851989746094,385.32012939453125,0.0
1997-06-20,,,,,,,,,,,,389.73089599609375,391.3554382324219,388.96856689453125,391.2510681152344,0.0
1997-06-23,,,,,,,,,,,,392.090576171875,392.353759765625,388.75982666015625,390.64300537109375,0.0
1997-06-24,,,,,,,,,,,,385.7285461425781,391.81378173828125,385.7285461425781,390.7337646484375,0.0
1997-06-25,,,,,,,,,,,,394.023681640625,395.4530944824219,393.64251708984375,395.4530944824219,0.0
1997-06-26,,,,,,,,,,,,396.1564636230469,397.3363037109375,392.91192626953125,395.07647705078125,0.0
1997-06-27,,,,,,,,,,,,393.6515808105469,395.5347900390625,392.4898986816406,394.9947814941406,0.0
1997-06-30,,,,,,,,,,,,396.1065368652344,397.6176452636719,390.95611572265625,390.95611572265625,0.0
1997-07-01,,,,,,,,,,,,394.8858642578125,395.8751220703125,393.3656921386719,395.3850402832031,0.0
1997-07-02,,,,,,,,,,,,398.0487365722656,398.8836975097656,396.033935546875,398.8836975097656,0.0
1997-07-03,,,,,,,,,,,,401.7515869140625,408.7126159667969,400.8168029785156,407.08807373046875,0.0
1997-07-04,,,,,,,,,,,,408.6717834472656,413.50909423828125,408.49481201171875,411.666748046875,0.0
1997-07-07,,,,,,,,,,,,411.15850830078125,417.4070739746094,410.3280944824219,416.9578552246094,0.0
1997-07-08,,,,,,,,,,,,415.8097839355469,420.2568359375,415.3287658691406,416.59027099609375,0.0
1997-07-09,,,,,,,,,,,,421.5546569824219,425.03515625,421.4276123046875,424.4543151855469,0.0
1997-07-10,,,,,,,,,,,,420.2296142578125,422.2080993652344,417.6475830078125,419.61700439453125,0.0
1997-07-11,,,,,,,,,,,,422.0084533691406,425.8656005859375,422.0084533691406,424.9716491699219,0.0
1997-07-14,,,,,,,,,,,,431.31097412109375,432.32745361328125,429.11468505859375,430.2627258300781,0.0
1997-07-15,,,,,,,,,,,,427.9393615722656,432.5180358886719,426.5281066894531,430.71197509765625,0.0
1997-07-16,,,,,,,,,,,,432.9990539550781,438.8165283203125,432.61334228515625,438.0133361816406,0.0
1997-07-17,,,,,,,,,,,,442.3424377441406,444.19384765625,431.6694641113281,432.6224060058594,0.0
1997-07-18,,,,,,,,,,,,429.1282958984375,434.96392822265625,427.1407165527344,427.36761474609375,0.0
1997-07-21,,,,,,,,,,,,426.79132080078125,429.990478515625,420.9692687988281,422.6255798339844,0.0
1997-07-22,,,,,,,,,,,,426.6551818847656,437.13299560546875,426.4736633300781,435.9123229980469,0.0
1997-07-23,,,,,,,,,,,,456.6229553222656,456.6229553222656,446.5217590332031,448.5547180175781,0.0
1997-07-24,,,,,,,,,,,,450.533203125,450.94158935546875,443.4678039550781,447.0889892578125,0.0
1997-07-25,,,,,,,,,,,,449.2762145996094,449.4849548339844,445.11956787109375,448.8042907714844,0.0
1997-07-28,,,,,,,,,,,,448.5819396972656,451.4316711425781,447.72882080078125,450.5558776855469,0.0
1997-07-29,,,,,,,,,,,,448.5955505371094,450.54681396484375,441.72528076171875,442.4195556640625,0.0
1997-07-30,,,,,,,,,,,,445.24664306640625,445.2965393066406,434.20611572265625,442.5783996582031,0.0
1997-07-31,,,,,,,,,,,,444.9244384765625,448.4548645019531,443.99871826171875,446.21771240234375,0.0
1997-08-01,,,,,,,,,,,,448.5728454589844,450.6058044433594,442.315185546875,445.04241943359375,0.0
1997-08-04,,,,,,,,,,,,447.38848876953125,448.6863098144531,442.71453857421875,444.41168212890625,0.0
1997-08-05,,,,,,,,,,,,446.62158203125,447.6834411621094,442.2834167480469,444.52056884765625,0.0
1997-08-06,,,,,,,,,,,,444.64764404296875,451.7039489746094,444.3844299316406,450.5558776855469,0.0
1997-08-07,,,,,,,,,,,,454.3676452636719,459.05523681640625,452.3846130371094,458.76025390625,0.0
1997-08-08,,,,,,,,,,,,455.5157165527344,458.53790283203125,446.7713317871094,452.0397644042969,0.0
1997-08-11,,,,,,,,,,,,440.86309814453125,447.3703308105469,440.86309814453125,441.5619201660156,0.0
1997-08-12,,,,,,,,,,,,445.85015869140625,447.17974853515625,443.51318359375,443.9805908203125,0.0
1997-08-13,,,,,,,,,,,,437.7637634277344,440.7541809082031,422.1037292480469,424.6313171386719,0.0
1997-08-14,,,,,,,,,,,,427.9892883300781,428.8877868652344,421.24609375,424.5541687011719,0.0
1997-08-15,,,,,,,,,,,,426.48272705078125,426.68695068359375,405.8719482421875,405.8719482421875,0.0
1997-08-18,,,,,,,,,,,,399.3556213378906,418.5642395019531,397.4089050292969,416.3361511230469,0.0
1997-08-19,,,,,,,,,,,,425.9971923828125,433.05804443359375,425.9971923828125,429.9360046386719,0.0
1997-08-20,,,,,,,,,,,,440.20965576171875,442.4876403808594,431.7239074707031,435.5039367675781,0.0
1997-08-21,,,,,,,,,,,,435.6627502441406,438.3763732910156,429.7272644042969,431.2247619628906,0.0
1997-08-22,,,,,,,,,,,,423.728271484375,425.67047119140625,404.6921081542969,416.7627258300781,0.0
1997-08-25,,,,,,,,,,,,421.795166015625,427.4402160644531,416.35430908203125,418.4734802246094,0.0
1997-08-26,,,,,,,,,,,,419.95733642578125,422.56658935546875,405.75848388671875,409.9650573730469,0.0
1997-08-27,,,,,,,,,,,,409.5203552246094,413.82220458984375,402.9541320800781,411.73028564453125,0.0
1997-08-28,,,,,,,,,,,,415.5874328613281,416.5675964355469,395.2579650878906,398.0895690917969,0.0
1997-08-29,,,,,,,,,,,,395.7798156738281,398.5206604003906,392.7258605957031,394.0146179199219,0.0
1997-09-01,,,,,,,,,,,,395.5665588378906,401.82421875,391.08319091796875,400.1996765136719,0.0
1997-09-02,,,,,,,,,,,,405.7221984863281,421.5410461425781,405.6994934082031,419.8439025878906,0.0
1997-09-03,,,,,,,,,,,,431.6331481933594,432.8674621582031,418.40087890625,421.3867492675781,0.0
1997-09-04,,,,,,,,,,,,416.6855773925781,418.67767333984375,413.0008544921875,415.7870788574219,0.0
1997-09-05,,,,,,,,,,,,415.46490478515625,419.31298828125,414.6435546875,415.89599609375,0.0
1997-09-08,,,,,,,,,,,,412.78759765625,413.23681640625,407.45111083984375,410.7637023925781,0.0
1997-09-09,,,,,,,,,,,,411.65765380859375,411.65765380859375,404.7556457519531,406.2122802734375,0.0
1997-09-10,,,,,,,,,,,,407.3104248046875,407.832275390625,397.58587646484375,398.2211608886719,0.0
1997-09-11,,,,,,,,,,,,392.3991394042969,393.17510986328125,385.0751037597656,388.44671630859375,0.0
1997-09-12,,,,,,,,,,,,386.05072021484375,397.1820068359375,385.2520751953125,392.3991394042969,0.0
1997-09-15,,,,,,,,,,,,397.21832275390625,398.67950439453125,391.2782897949219,394.5636901855469,0.0
1997-09-16,,,,,,,,,,,,393.75140380859375,402.07830810546875,390.7383117675781,400.2813415527344,0.0
1997-09-17,,,,,,,,,,,,405.635986328125,410.1783447265625,404.4153137207031,407.54638671875,0.0
1997-09-18,,,,,,,,,,,,406.6343078613281,409.85162353515625,405.5815124511719,409.6610107421875,0.0
1997-09-19,,,,,,,,,,,,410.3053894042969,410.5413513183594,407.9911193847656,407.9911193847656,0.0
1997-09-22,,,,,,,,,,,,407.9139709472656,414.50286865234375,407.8050537109375,413.14154052734375,0.0
1997-09-23,,,,,,,,,,,,414.7796936035156,417.125732421875,412.38824462890625,412.5516052246094,0.0
1997-09-24,,,,,,,,,,,,410.58673095703125,413.9901123046875,409.22991943359375,410.7455749511719,0.0
1997-09-25,,,,,,,,,,,,410.0784912109375,413.2322998046875,408.7171630859375,410.4505920410156,0.0
1997-09-26,,,,,,,,,,,,406.1396789550781,411.47161865234375,405.6178283691406,410.4505920410156,0.0
1997-09-29,,,,,,,,,,,,408.3722839355469,411.26287841796875,407.85498046875,410.6502685546875,0.0
1997-09-30,,,,,,,,,,,,413.79498291015625,417.4797058105469,412.72406005859375,417.4797058105469,0.0
1997-10-01,,,,,,,,,,,,416.01397705078125,429.1055908203125,415.7235412597656,428.3023986816406,0.0
1997-10-02,,,,,,,,,,,,431.6331481933594,432.32745361328125,426.2513122558594,426.6733093261719,0.0
1997-10-03,,,,,,,,,,,,428.1617431640625,439.0978698730469,425.9245910644531,437.1375427246094,0.0
1997-10-06,,,,,,,,,,,,433.9066162109375,439.19317626953125,432.5815734863281,436.45233154296875,0.0
1997-10-07,,,,,,,,,,,,437.8318176269531,439.3111572265625,426.6052551269531,431.3699645996094,0.0
1997-10-08,,,,,,,,,,,,434.9866027832031,436.175537109375,427.9756774902344,428.8650817871094,0.0
1997-10-09,,,,,,,,,,,,425.6795349121094,427.6761779785156,412.2158203125,415.72808837890625,0.0
1997-10-10,,,,,,,,,,,,417.37078857421875,417.76104736328125,407.909423828125,411.93902587890625,0.0
1997-10-13,,,,,,,,,,,,416.38153076171875,425.74761962890625,416.3634033203125,425.74761962890625,0.0
1997-10-14,,,,,,,,,,,,424.65399169921875,426.5462646484375,422.893310546875,424.3272705078125,0.0
1997-10-15,,,,,,,,,,,,421.44573974609375,421.5546569824219,414.1806945800781,419.1269226074219,0.0
1997-10-16,,,,,,,,,,,,417.9107971191406,417.9107971191406,412.161376953125,413.8539733886719,0.0
1997-10-17,,,,,,,,,,,,408.2225341796875,410.4869079589844,404.6557922363281,410.4869079589844,0.0
1997-10-20,,,,,,,,,,,,408.953125,413.77227783203125,406.0262145996094,411.7484130859375,0.0
1997-10-21,,,,,,,,,,,,415.7144775390625,418.9181823730469,415.424072265625,418.62322998046875,0.0
1997-10-22,,,,,,,,,,,,423.3153381347656,425.25750732421875,414.0491027832031,415.424072265625,0.0
1997-10-23,,,,,,,,,,,,407.7596740722656,410.1465759277344,395.9885559082031,400.41748046875,0.0
1997-10-24,,,,,,,,,,,,404.1067199707031,409.14825439453125,403.6484069824219,404.47882080078125,0.0
1997-10-27,,,,,,,,,,,,393.837646484375,395.0447082519531,385.4063720703125,390.7791442871094,0.0
1997-10-28,,,,,,,,,,,,351.4815979003906,379.2757568359375,347.12982177734375,379.2757568359375,0.0
1997-10-29,,,,,,,,,,,,391.84100341796875,399.0561218261719,389.4631652832031,399.0561218261719,0.0
1997-10-30,,,,,,,,,,,,390.12115478515625,392.57159423828125,376.8934020996094,388.1744384765625,0.0
1997-10-31,,,,,,,,,,,,388.18804931640625,394.6998291015625,385.7421569824219,390.0576171875,0.0
1997-11-03,,,,,,,,,,,,396.2063903808594,401.89227294921875,396.2063903808594,400.58538818359375,0.0
1997-11-04,,,,,,,,,,,,395.8751220703125,402.2008361816406,392.7258605957031,394.3141174316406,0.0
1997-11-05,,,,,,,,,,,,398.0714111328125,400.35394287109375,397.7537841796875,398.6658935546875,0.0
1997-11-06,,,,,,,,,,,,399.3147888183594,399.3147888183594,394.2006530761719,394.8268737792969,0.0
1997-11-07,,,,,,,,,,,,388.26971435546875,390.343505859375,380.7550964355469,385.3382873535156,0.0
1997-11-10,,,,,,,,,,,,387.2668762207031,390.90167236328125,387.2532653808594,388.9095458984375,0.0
1997-11-11,,,,,,,,,,,,386.3683776855469,389.1863708496094,385.3246765136719,388.31964111328125,0.0
1997-11-12,,,,,,,,,,,,386.36383056640625,387.4393005371094,380.95477294921875,383.22821044921875,0.0
1997-11-13,,,,,,,,,,,,382.9468688964844,385.32012939453125,381.59912109375,384.32635498046875,0.0
1997-11-14,,,,,,,,,,,,386.37744140625,389.28167724609375,386.0824890136719,386.64520263671875,0.0
1997-11-17,,,,,,,,,,,,397.3453674316406,398.31646728515625,394.01007080078125,397.9806823730469,0.0
1997-11-18,,,,,,,,,,,,398.1531066894531,403.5213623046875,395.3215026855469,399.33294677734375,0.0
1997-11-19,,,,,,,,,,,,397.08673095703125,398.4117736816406,393.946533203125,395.1173095703125,0.0
1997-11-20,,,,,,,,,,,,398.1939392089844,402.1236877441406,397.1048583984375,401.55194091796875,0.0
1997-11-21,,,,,,,,,,,,405.34100341796875,409.21630859375,404.6648864746094,407.7732849121094,0.0
1997-11-24,,,,,,,,,,,,404.7057189941406,406.3393249511719,396.80084228515625,397.2682189941406,0.0
1997-11-25,,,,,,,,,,,,397.97613525390625,399.033447265625,395.3351135253906,395.3442077636719,0.0
1997-11-26,,,,,,,,,,,,398.34368896484375,401.62908935546875,398.15765380859375,400.3948059082031,0.0
1997-11-27,,,,,,,,,,,,402.3460388183594,404.59228515625,401.6381530761719,402.1917724609375,0.0
1997-11-28,,,,,,,,,,,,401.9013366699219,402.23260498046875,399.8411865234375,400.1089172363281,0.0
1997-12-01,,,,,,,,,,,,404.0114440917969,412.98724365234375,404.0114440917969,412.9826965332031,0.0
1997-12-02,,,,,,,,,,,,413.9855651855469,414.92034912109375,411.7121276855469,414.6208801269531,0.0
1997-12-03,,,,,,,,,,,,412.59698486328125,415.4694519042969,410.4505920410156,412.70135498046875,0.0
1997-12-04,,,,,,,,,,,,414.7297668457031,417.3889465332031,414.4121398925781,416.90338134765625,0.0
1997-12-05,,,,,,,,,,,,417.23919677734375,417.71112060546875,409.7154846191406,417.7065734863281,0.0
1997-12-08,,,,,,,,,,,,421.4276123046875,422.5030517578125,419.421875,420.4156799316406,0.0
1997-12-09,,,,,,,,,,,,420.0208740234375,421.15533447265625,417.543212890625,419.2948303222656,0.0
1997-12-10,,,,,,,,,,,,417.9107971191406,418.1331481933594,411.4080810546875,413.0780029296875,0.0
1997-12-11,,,,,,,,,,,,407.40118408203125,407.40118408203125,399.3556213378906,400.9302673339844,0.0
1997-12-12,,,,,,,,,,,,401.5111083984375,406.162353515625,401.50201416015625,402.8406677246094,0.0
1997-12-15,,,,,,,,,,,,401.3522644042969,406.8838806152344,401.18890380859375,403.3126220703125,0.0
1997-12-16,,,,,,,,,,,,406.3075866699219,410.5504455566406,406.1805114746094,410.5504455566406,0.0
1997-12-17,,,,,,,,,,,,413.4864196777344,415.764404296875,411.7937927246094,415.10186767578125,0.0
1997-12-18,,,,,,,,,,,,414.2487487792969,414.5391845703125,411.1675720214844,411.8210144042969,0.0
1997-12-19,,,,,,,,,,,,405.009765625,406.7840576171875,398.2801513671875,399.09698486328125,0.0
1997-12-22,,,,,,,,,,,,397.572265625,403.4759826660156,396.8099060058594,401.515625,0.0
1997-12-23,,,,,,,,,,,,404.3018493652344,404.8236999511719,397.6766357421875,397.8536071777344,0.0
1997-12-24,,,,,,,,,,,,397.9171447753906,399.868408203125,396.9278869628906,399.49176025390625,0.0
1997-12-29,,,,,,,,,,,,401.32049560546875,412.1341247558594,401.13446044921875,412.1341247558594,0.0
1997-12-30,,,,,,,,,,,,415.23345947265625,415.7916259765625,411.6122741699219,414.60723876953125,0.0
1998-01-02,,,,,,,,,,,,420.21600341796875,422.69818115234375,417.5159912109375,420.6516418457031,0.0
1998-01-05,,,,,,,,,,,,421.10540771484375,426.5689392089844,419.8302917480469,426.1514587402344,0.0
1998-01-06,,,,,,,,,,,,426.0697937011719,426.19683837890625,419.7939758300781,422.1445617675781,0.0
1998-01-07,,,,,,,,,,,,418.378173828125,425.398193359375,417.78826904296875,422.95684814453125,0.0
1998-01-08,,,,,,,,,,,,426.4509582519531,427.12255859375,418.5007019042969,419.9255676269531,0.0
1998-01-09,,,,,,,,,,,,418.65045166015625,419.027099609375,411.1902770996094,414.6662292480469,0.0
1998-01-12,,,,,,,,,,,,402.2008361816406,406.2077331542969,401.7788391113281,404.7510986328125,0.0
1998-01-13,,,,,,,,,,,,411.65313720703125,414.9521179199219,410.3053894042969,413.64068603515625,0.0
1998-01-14,,,,,,,,,,,,419.2676086425781,420.86944580078125,416.8897705078125,419.104248046875,0.0
1998-01-15,,,,,,,,,,,,417.66119384765625,418.2783508300781,414.07177734375,418.2783508300781,0.0
1998-01-16,,,,,,,,,,,,419.213134765625,425.67047119140625,418.93634033203125,425.67047119140625,0.0
1998-01-19,,,,,,,,,,,,430.7845764160156,432.418212890625,429.3960266113281,431.0296325683594,0.0
1998-01-20,,,,,,,,,,,,430.63031005859375,434.8731689453125,429.7545166015625,432.5498046875,0.0
1998-01-21,,,,,,,,,,,,432.4136657714844,432.5225830078125,427.99835205078125,431.2746887207031,0.0
1998-01-22,,,,,,,,,,,,424.94439697265625,427.44927978515625,423.9551696777344,426.1060791015625,0.0
1998-01-23,,,,,,,,,,,,425.33013916015625,426.705078125,423.3289489746094,423.4696044921875,0.0
1998-01-26,,,,,,,,,,,,421.67718505859375,426.29669189453125,421.31414794921875,425.4027404785156,0.0
1998-01-27,,,,,,,,,,,,425.4844055175781,426.836669921875,423.9324645996094,426.32391357421875,0.0
1998-01-28,,,,,,,,,,,,428.4839172363281,432.3682861328125,428.057373046875,430.99786376953125,0.0
1998-01-29,,,,,,,,,,,,432.341064453125,434.10174560546875,429.8951721191406,433.9519958496094,0.0
1998-01-30,,,,,,,,,,,,433.6661071777344,434.10174560546875,431.6195373535156,434.10174560546875,0.0
1998-02-02,,,,,,,,,,,,437.6730041503906,440.2731628417969,437.273681640625,437.99517822265625,0.0
1998-02-03,,,,,,,,,,,,438.7439270019531,439.0252685546875,435.4449462890625,435.8397216796875,0.0
1998-02-04,,,,,,,,,,,,436.58392333984375,436.8289794921875,432.2684631347656,432.3320007324219,0.0
1998-02-05,,,,,,,,,,,,434.3467712402344,438.6940002441406,434.10174560546875,437.7410583496094,0.0
1998-02-06,,,,,,,,,,,,437.9180603027344,441.2851257324219,436.7745056152344,441.07183837890625,0.0
1998-02-09,,,,,,,,,,,,444.1303405761719,445.1513366699219,441.48931884765625,441.9703369140625,0.0
1998-02-10,,,,,,,,,,,,440.5862731933594,442.3469543457031,439.1568603515625,440.2232666015625,0.0
1998-02-11,,,,,,,,,,,,442.3106689453125,444.5341796875,441.3667907714844,444.5341796875,0.0
1998-02-12,,,,,,,,,,,,446.39471435546875,447.5064697265625,440.0326843261719,441.5528564453125,0.0
1998-02-13,,,,,,,,,,,,442.64190673828125,444.4888000488281,440.4682922363281,442.2652893066406,0.0
1998-02-16,,,,,,,,,,,,442.8551940917969,448.4684753417969,442.3696594238281,447.3567199707031,0.0
1998-02-17,,,,,,,,,,,,450.3970642089844,456.9496765136719,450.3970642089844,456.73187255859375,0.0
1998-02-18,,,,,,,,,,,,456.65472412109375,462.8125305175781,455.9059753417969,461.1789245605469,0.0
1998-02-19,,,,,,,,,,,,460.67523193359375,463.16650390625,460.0626220703125,460.7750549316406,0.0
1998-02-20,,,,,,,,,,,,459.9264831542969,468.5211181640625,459.1958923339844,462.7535400390625,0.0
1998-02-23,,,,,,,,,,,,468.32147216796875,473.71240234375,468.0945739746094,470.88079833984375,0.0
1998-02-24,,,,,,,,,,,,469.4559020996094,475.1554260253906,467.7043151855469,474.54736328125,0.0
1998-02-25,,,,,,,,,,,,477.14752197265625,481.7034912109375,477.09759521484375,481.2860107421875,0.0
1998-02-26,,,,,,,,,,,,481.0046691894531,486.6950988769531,480.7414855957031,484.4851989746094,0.0
1998-02-27,,,,,,,,,,,,487.2078857421875,490.7110900878906,484.0722351074219,485.69677734375,0.0
1998-03-02,,,,,,,,,,,,485.982666015625,495.298828125,485.92822265625,494.4910888671875,0.0
1998-03-03,,,,,,,,,,,,493.6334228515625,497.8036804199219,488.0655212402344,489.75360107421875,0.0
1998-03-04,,,,,,,,,,,,490.56585693359375,493.7151184082031,484.58502197265625,487.6979675292969,0.0
1998-03-05,,,,,,,,,,,,479.1441650390625,482.9377746582031,477.6739196777344,481.29962158203125,0.0
1998-03-06,,,,,,,,,,,,481.2361145019531,495.4894104003906,481.2361145019531,494.12353515625,0.0
1998-03-09,,,,,,,,,,,,498.5660400390625,500.6988220214844,494.97662353515625,498.73394775390625,0.0
1998-03-10,,,,,,,,,,,,496.46051025390625,499.5734558105469,495.4031982421875,496.3107604980469,0.0
1998-03-11,,,,,,,,,,,,498.78839111328125,500.1225280761719,495.6663818359375,498.0487365722656,0.0
1998-03-12,,,,,,,,,,,,496.59210205078125,496.95965576171875,493.4655456542969,494.2868957519531,0.0
1998-03-13,,,,,,,,,,,,498.6386413574219,506.3892517089844,497.6312561035156,503.1401672363281,0.0
1998-03-16,,,,,,,,,,,,502.5048828125,508.3768310546875,502.4867248535156,506.79766845703125,0.0
1998-03-17,,,,,,,,,,,,510.4097595214844,511.2674255371094,507.3785095214844,507.9548034667969,0.0
1998-03-18,,,,,,,,,,,,506.26220703125,507.0381774902344,496.70098876953125,501.63360595703125,0.0
1998-03-19,,,,,,,,,,,,506.2848815917969,506.2848815917969,498.76116943359375,499.9273986816406,0.0
1998-03-20,,,,,,,,,,,,501.0391540527344,510.46875,498.91546630859375,508.68084716796875,0.0
1998-03-23,,,,,,,,,,,,510.0058898925781,514.0400390625,508.7171630859375,509.5521240234375,0.0
1998-03-24,,,,,,,,,,,,508.0364990234375,514.1080932617188,508.0364990234375,512.8329467773438,0.0
1998-03-25,,,,,,,,,,,,515.4512939453125,520.0571899414062,515.2425537109375,517.8790283203125,0.0
1998-03-26,,,,,,,,,,,,512.9282836914062,516.9487915039062,509.01666259765625,512.3746337890625,0.0
1998-03-27,,,,,,,,,,,,514.3757934570312,520.048095703125,513.99462890625,517.6929931640625,0.0
1998-03-30,,,,,,,,,,,,516.05029296875,519.3493041992188,510.1874084472656,512.3201904296875,0.0
1998-03-31,,,,,,,,,,,,514.248779296875,515.4876098632812,509.502197265625,511.1539611816406,0.0
1998-04-01,,,,,,,,,,,,512.3610229492188,518.70947265625,509.8470764160156,518.5369873046875,0.0
1998-04-02,,,,,,,,,,,,522.916015625,523.8734741210938,520.6561889648438,523.2245483398438,0.0
1998-04-03,,,,,,,,,,,,526.7232666015625,530.2083129882812,525.8519897460938,527.3494873046875,0.0
1998-04-06,,,,,,,,,,,,524.5496215820312,538.8755493164062,524.3272705078125,537.9724731445312,0.0
1998-04-07,,,,,,,,,,,,538.1903076171875,542.5874633789062,527.4447631835938,529.2598876953125,0.0
1998-04-08,,,,,,,,,,,,527.9075927734375,534.2333374023438,526.8003540039062,528.6654052734375,0.0
1998-04-09,,,,,,,,,,,,525.7430419921875,532.2276000976562,525.7430419921875,530.4124755859375,0.0
1998-04-14,,,,,,,,,,,,536.3479614257812,539.6287841796875,531.5787353515625,533.12158203125,0.0
1998-04-15,,,,,,,,,,,,536.8244018554688,538.3673095703125,533.12158203125,534.2560424804688,0.0
1998-04-16,,,,,,,,,,,,535.526611328125,536.0303344726562,524.377197265625,525.0714721679688,0.0
1998-04-17,,,,,,,,,,,,521.1689453125,531.088623046875,520.7786865234375,527.1860961914062,0.0
1998-04-20,,,,,,,,,,,,536.7654418945312,538.27197265625,534.6190795898438,536.1029052734375,0.0
1998-04-21,,,,,,,,,,,,530.4260864257812,539.0888061523438,529.9496459960938,539.0797119140625,0.0
1998-04-22,,,,,,,,,,,,544.2029418945312,544.4298095703125,537.4869384765625,538.4625854492188,0.0
1998-04-23,,,,,,,,,,,,538.8301391601562,538.9208984375,530.934326171875,531.6286010742188,0.0
1998-04-24,,,,,,,,,,,,527.453857421875,530.221923828125,523.0203857421875,529.4459228515625,0.0
1998-04-27,,,,,,,,,,,,525.6432495117188,525.9653930664062,501.26605224609375,502.7862243652344,0.0
1998-04-28,,,,,,,,,,,,509.0484313964844,516.4042358398438,507.3013610839844,512.2113037109375,0.0
1998-04-29,,,,,,,,,,,,507.8776550292969,518.7048950195312,506.0761413574219,511.6939697265625,0.0
1998-05-01,,,,,,,,,,,,533.2440795898438,539.2476196289062,528.9830932617188,539.0116577148438,0.0
1998-05-04,,,,,,,,,,,,542.6510009765625,546.0634155273438,541.3441162109375,543.28173828125,0.0
1998-05-05,,,,,,,,,,,,539.6197509765625,539.6197509765625,528.134521484375,532.9082641601562,0.0
1998-05-06,,,,,,,,,,,,529.8497924804688,532.8265991210938,523.3607177734375,528.0618896484375,0.0
1998-05-07,,,,,,,,,,,,527.1543579101562,527.72607421875,515.4104614257812,518.8274536132812,0.0
1998-05-08,,,,,,,,,,,,521.300537109375,528.2615356445312,520.234130859375,528.1934814453125,0.0
1998-05-11,,,,,,,,,,,,533.7841186523438,536.5294799804688,532.7857666015625,536.5294799804688,0.0
1998-05-12,,,,,,,,,,,,530.6847534179688,532.232177734375,525.9517822265625,529.4368286132812,0.0
1998-05-13,,,,,,,,,,,,531.2701416015625,535.4585571289062,530.2944946289062,532.7177124023438,0.0
